Position_x[pixels]	Position_y[pixels]	Relative_position_x[mm]	Relative_position_y[mm]	Relative_norm_position_x[mm]	Relative_norm_position_y[mm]	Dice_area[pixels^2]	Dice_area[mm^2]	Mean_grayscale_value	Mean_grayscale_value-central_area_of_dice	Mean_grayscale_value-cely_wafer	Mean_"gray"_kvadratic_deviation	Vertical_shape_asymmetry	Vertical_gray_asymmetry	Horizontal_shape_symetry	Area_to_perimeter_ratio	Filters:	Filter_grayscale	Filter_kvadratic_deviation	Filter_vertical_shape_asymmetry	Filter_vertical_color_asymmetry	Filter_horizontal_asymmetry	Filter_area_to_perimeter_ratio	CCT filter	Overall_filter (CCT filter excluded)	CCT_dice_mean	CCT_dice_mean_center	CCT_z_celeho_waferu	CCT_dice_difference	CIE_x	CIE_y	Cislo binu	Rozmery:	Horizontalni rozmer-stred-pixels	Horizontalni rozmer-stred	Horizontalni rozmer-nahore-pixels	Horizontalni rozmer-nahore	Horizontalni rozmer-dolu-pixels	Horizontalni rozmer-dolu	Vertikalni rozmer-stred-pixels	Vertikalni rozmer-stred	Vertikalni rozmer-vlevo-pixels	Vertikalni rozmer-vlevo	Vertikalni rozmer-vpravo-pixels	Vertikalni rozmer-vpravo	Orientace ctverecku
       401.96057	       1690.9710	       1.3517601	       10.141128	           1	           6	        4413	      1.97715	       82.666667	       77.480000	       0.0000000	       11.740598	       5.0000000	       9333.0000	       3.0000000	       17.171206	 	           1	           1	           1	           1	           1	           1	           1	           1	       6003.8115	       5780.9696	       0.0000000	       0.0000000	      0.32613966	      0.34220327	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       401.99046	       1771.0386	       1.3521429	       11.835893	           1	           7	        4401	      1.97177	       81.333333	       76.640000	       0.0000000	       10.006503	       13.000000	       7752.0000	       20.000000	       16.926924	 	           1	           1	           1	           1	           1	           1	           1	           1	       5946.5256	       5744.8796	       0.0000000	       0.0000000	      0.32689984	      0.34337941	   1	 	       58.333335	       1.2347222	       59.000002	       1.2488334	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       74.666669	       1.5804445	           0
       401.97871	       1850.9737	       1.3516449	       13.527853	           1	           8	        4415	      1.97804	       84.000000	       78.460000	       0.0000000	       13.407647	       5.0000000	       9120.5000	       7.0000000	       17.046331	 	           1	           1	           1	           1	           1	           1	           1	           1	       6061.0973	       5823.0747	       0.0000000	       0.0000000	      0.32527182	      0.34086053	   4	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       75.000002	       1.5875000	       75.000002	       1.5875000	       75.000002	       1.5875000	           0
       402.00000	       1930.5000	       1.3518475	       15.211159	           1	           9	        4366	      1.95609	       74.666667	       69.918182	       0.0000000	       10.517133	       0.0000000	       9231.0000	       0.0000000	       17.121569	 	           1	           1	           1	           1	           1	           1	           1	           1	       5660.0966	       5456.0810	       0.0000000	       0.0000000	      0.33358899	      0.35372886	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       402.03258	       2010.4655	       1.3522876	       16.903761	           1	          10	        4359	      1.95295	       83.500000	       76.840000	       0.0000000	       12.456494	       5.0000000	       9213.0000	       7.0000000	       17.027344	 	           1	           1	           1	           1	           1	           1	           1	           1	       6039.6151	       5753.4724	       0.0000000	       0.0000000	      0.32671745	      0.34309722	   1	 	       58.666668	       1.2417778	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       402.01329	       2089.4860	       1.3516329	       18.576363	           1	          11	        4364	      1.95519	       81.333333	       75.430000	       0.0000000	       9.5783746	       1.0000000	       8421.0000	       1.0000000	       16.784615	 	           1	           1	           1	           1	           1	           1	           1	           1	       5946.5256	       5692.8927	       0.0000000	       0.0000000	      0.32802234	      0.34511614	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       466.02335	       574.46726	       2.7112382	      -13.491334	           2	          -8	        4368	      1.95699	       86.333333	       82.000000	       0.0000000	       10.368680	       3.0000000	       8419.0000	       3.0000000	       16.864864	 	           1	           1	           1	           1	           1	           1	           1	           1	       6161.3474	       5975.1685	       0.0000000	       0.0000000	      0.32229678	      0.33625756	   4	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       465.89940	       653.68066	       2.7083675	      -11.814650	           2	          -7	        4334	      1.94175	       86.666667	       79.590000	       0.0000000	       13.772547	       21.000000	       8948.0000	       25.000000	       17.762295	 	           1	           1	           1	           1	           1	           1	           1	           1	       6175.6689	       5871.6244	       0.0000000	       0.0000000	      0.32429565	      0.33935021	   4	 	       58.333335	       1.2347222	       58.666668	       1.2417778	       58.666668	       1.2417778	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       465.94007	       733.46590	       2.7089794	      -10.125863	           2	          -6	        4355	      1.95116	       83.833333	       76.030000	       0.0000000	       12.019629	       8.0000000	       9050.0000	       6.0000000	       16.879845	 	           1	           1	           1	           1	           1	           1	           1	           1	       6053.9365	       5718.6713	       0.0000000	       0.0000000	      0.32746160	      0.34424856	   1	 	       58.000002	       1.2276667	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
       465.94503	       813.18089	       2.7088357	      -8.4385624	           2	          -5	        4384	      1.96415	       80.333333	       72.690000	       0.0000000	       11.547134	       19.000000	       9462.0000	       14.000000	       18.190872	 	           1	           1	           1	           1	           1	           1	           1	           1	       5903.5613	       5575.1704	       0.0000000	       0.0000000	      0.33069175	      0.34924626	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       58.000002	       1.2276667	       75.000002	       1.5875000	       73.000002	       1.5451667	       75.000002	       1.5875000	           0
       465.98488	       892.53596	       2.7094318	      -6.7588799	           2	          -4	        4366	      1.95609	       74.833333	       69.430000	       0.0000000	       11.316573	       5.0000000	       10394.000	       5.0000000	       16.922482	 	           1	           1	           1	           1	           1	           1	           1	           1	       5667.2573	       5435.1065	       0.0000000	       0.0000000	      0.33412148	      0.35455273	   1	 	       59.000002	       1.2488334	       59.000002	       1.2488334	       59.000002	       1.2488334	       74.000002	       1.5663334	       74.000002	       1.5663334	       74.000002	       1.5663334	           0
